网页地址,项目位置,面积(公顷),供地方式,行业分类,成交价格(万元),下限,上限,约定交地时间,经度,纬度
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=eb286897-61bf-4b3b-9c6e-0e1bf6b2b2ff,安宁区大沙沟以东以南、512-1号规划路以北,2.98659,挂牌出让,房地产业,13307,1,2.76,2016年2月21日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=3aa498bd-7a4a-415e-9df8-01c9cdff04f2,安宁区洄水湾，B418号规划路以北，排洪沟以西,0.289173,协议出让,批发业,243.39,,4.6,,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=bec9214a-7169-4970-91e4-77cd067845f5,安宁区兰州威信制药厂家属院以北，S556#规划路以东，中国石油管道兰州输气分公司以南,2.27392,挂牌出让,房地产业,30744,1,3.9,2016年11月17日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=553dff46-9b46-478b-b8e2-8d8a983738e4,安宁区农大东侧T591#道路以南以西、S595#道路以北、T560―1#规划路以东,2.95918,挂牌出让,房地产业,26980,1,3.8,2015年11月20日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=93952a9d-5fd9-42b6-9760-4d488165bf59,安宁区十里店,0.73181,协议出让,房地产业,246.2142,0,3.8,2017年4月21日,103.749954,36.093399
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=ef762b68-0e07-486a-ad7d-a5add4257407,安宁区十里店南街36号,1.05634,协议出让,房地产业,609.6243,,3.6,,103.751291,36.094285
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=f1db3b54-5646-4faf-9adc-18ae2fb0f92a,安宁区万新路139号,2.62009,协议出让,教育业,180.3099,0,4.62,2017年4月14日,103.712293,36.10791
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=9fca3d72-fc34-4ac4-8d99-fb8245b83bf3,安宁西路万里西村30号,0.426073,协议出让,专业技术服务业,1866.6301,0,3.75,2018年12月17日,103.713783,36.111764
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=c7c5d188-48e6-4a74-a89e-70cf20703c77,北辰路以东249号，西邻北辰路人行道、南以公共道路为界，东、北均以实际控制线为界。,0.1393,挂牌出让,零售业,65.9,,3,2013年4月16日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=9e335368-00cf-4a8d-86d1-bbe4503798c4,北斗路以东、纬二十六路以南、文曲西路以西、创智中路以北区域,0.445336,划拨,国家机构,92.852,,1.5,2019年9月20日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=e30c7530-903a-42aa-ad2d-cb6ab4cb73c5,北斗路以东、纬二十六路以南、文曲西路以西、创智中路以北区域,3.26005,划拨,国家机构,679.71,,1.5,2019年9月20日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=b2a01fed-d5f5-4fc0-8f65-40e731e6b1d3,北斗路以东、纬二十六路以南、文曲西路以西、创智中路以北区域,45.08539,划拨,国家机构,9400.3059,0,1.5,2019年3月14日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=7da443e3-ceb1-465d-b7d3-bb290b84d6cf,北环路北侧,2.324,挂牌出让,批发业,1568.7,1,4.2,2013年8月1日,103.80118,36.092389
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=6f17fdd9-16c1-4262-95a0-e14544bf1af2,北快速路以南、经十三路以东、经十四路以西区域,3.712,挂牌出让,其它,829,0.7,0,2016年12月3日,103.712241,36.453723
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=0c8c35a9-1ba3-47da-a3fa-5370d519b077,北临夏纬7-1东路、东临国有建设用地、南临夏纬7-2东路、西邻夏经5-1路,3.255977,挂牌出让,房地产业,6349.2,1,2,2020年5月27日,103.855512,36.028377
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=bd692660-73ef-4a22-bdaa-bd9c4d6e82e3,北临夏纬7-1东路、东临夏经5-1路、南临夏纬7-2东路、西邻夏经五路（兴隆山大道）,3.271468,挂牌出让,房地产业,6379.1,1,2,2020年5月27日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=daae2ecb-99af-4a3f-9739-3f5bfe5bf560,北临夏纬7-1东路、东临夏经六路、南临夏纬7-2东路、西邻国有建设用地,0.850686,挂牌出让,房地产业,1658.8,1,2,2020年5月27日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=b7175e08-0533-4544-93e8-254e35b41128,北临夏纬七路、东临夏经5-1路、南临夏纬7-1东路、西邻夏经五路（兴隆山大道）,2.297997,挂牌出让,房地产业,4481.1,1,2,2020年5月27日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=63884e7e-99a6-4c0f-b6a8-aa857a9e24f8,北临夏纬七路、东临夏经六路、南临夏纬7-1东路、西邻夏经5-1路,3.388378,挂牌出让,房地产业,6607.9,1,2,2020年5月27日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=aef2b56b-5048-4cbc-85f5-09a4a0b28671,北以规划绿地为界，东以规划11号路为界，西以规划道路为界，南以实际控制线为界,5.06017,挂牌出让,房地产业,2937.63,1,3,2019年6月25日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=1ea63c1b-d475-48a6-bc0f-8d22953b12d4,滨河路以东，规划道路以西，南新区惠民供热站以南，小康路以北,0.419569,挂牌出让,其他服务业,230,0,1,2019年1月25日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=e2034a01-70ce-447d-859a-afe07d7ae1ed,城关区B333号规划道路以北、内路以东,2.06015,挂牌出让,房地产业,60183,0,6.5,2018年6月19日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=c6948736-1e38-46d5-bc21-0bfe91c853a3,城关区B348号规划路以东、B335号规划路以南、S364号规划路以西,1.14163,挂牌出让,房地产业,26559,1,7.5,2018年3月17日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=47426395-c9aa-40ec-8a71-29f9910594a0,城关区B416号规划路以东、T420号规划路以西、B413号规划路以南,1.2105,挂牌出让,房地产业,5107,1,6.96,2017年1月9日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=e5863d91-7581-4dec-8bd5-6a5c73bb2274,城关区B629号规划路以南、S614号规划路以西,0.41969,挂牌出让,房地产业,6686,1,7.5,2017年3月21日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=91aa4e22-bb59-416b-89ad-bd09874a42f1,城关区B676号规划路以东、T665号规划路以南、S678号规划路以西,1.50455,挂牌出让,房地产业,9655,1,3.6,2016年8月19日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=1db2b377-c7a1-474c-87f8-706d8c7fbb44,城关区S347号规划道路以南、内路以东,1.13983,挂牌出让,房地产业,20426,0,4,2018年6月19日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=81a16f67-2c9b-407f-80f6-5fc70b883057,城关区S417号规划道路以北、B400-2号规划道路西侧,2.9899,挂牌出让,房地产业,7145,1,3.8,2018年12月29日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=3b3476bc-42e1-42c6-887c-0a14ded38e41,城关区S673号规划路以北、S662号规划路两侧、B677号规划路以南,2.58733,挂牌出让,房地产业,38721,1,7,2018年2月4日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=09d71400-4356-4904-b2d8-104c4b15c0b5,城关区S696#规划路以北、甘肃天运贸易公司以东、中国人民解放军94159部队以南,0.59598,协议出让,房地产业,384.83,,8.8,,103.831186,36.047371
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=72804004-b066-4412-aa66-129578cda413,城关区T305#规划道路北侧、兰州铁路局车辆修配段南侧,5.70133,协议出让,铁路运输业,2268.9894,0,3,,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=147357fb-0985-46c6-bce9-3227d40483a4,城关区T305号规划路以南，内路以东,2.08523,挂牌出让,房地产业,13900,1,4.5,2013年3月4日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=160b58ce-f91b-447d-bd44-7c2dc35fc57b,城关区T317#规划路以北、B321#规划路以南、T344#规划路以东,1.0133,协议出让,房地产业,13146.08,,3.9,2019年9月9日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=d9ac506e-8426-43e4-89d5-91c1c31f6fbb,城关区T317-1号规划路以南、B315号规划路以北、B380号规划路以西,0.84746,挂牌出让,房地产业,4504.0465,1,5.5,2012年12月19日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=021678e9-0e5f-4004-97f8-627ca81daead,城关区T458号规划路以南、T481号规划路以西、白道坪南区城中村改造一期工程地块储备一以北,1.08014,挂牌出让,房地产业,2499,,4,2018年8月25日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=7e2e0429-cab4-4184-8d69-f1e55575e1ab,城关区T481号规划路以西、T496号规划路以北,15.83814,挂牌出让,房地产业,9420,,1.2,2017年6月15日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=b74ff863-e39e-43b8-87bd-d2a940264861,城关区T607-1号规划路以东,0.3,挂牌出让,体育,1530,0,1.1,2013年11月5日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=79049227-11fe-480e-b77b-2e9a8a39ce08,城关区T607-1号规划路以南，高速公路高架桥以西,5.1361,拍卖出让,房地产业,145300,1,8.8,2013年11月5日,103.920502,36.053341
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=dd7caafb-328d-4176-9e0a-474a5845fa41,城关区T665号规划路以南、S654号规划路以东、B663号规划路以北,3.97853,挂牌出让,房地产业,64580,0,4.3,2016年8月24日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=79e1f021-7581-45c2-bb20-e2df9f549818,城关区白道坪B487号规划路以东、规划内路以西、规划内路以北,0.90547,挂牌出让,房地产业,902,1,1.5,2018年8月25日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=ecbafc94-a54e-47b2-8c3c-b7e4f55ba2b7,城关区白道坪B487号规划路以西、S485号规划路以北、S485号规划路以东,4.59324,挂牌出让,房地产业,4522,1,1.5,2018年8月25日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=4d0305bc-51c6-4134-a763-4c4e83b1445f,城关区白道坪B487号规划路以西、S485号规划路以东、T484号规划路以南,1.14563,挂牌出让,房地产业,1789,0,1.8,2018年8月25日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=ee752b9e-d9c9-44be-ac66-0f90bebdee25,城关区白道坪B487号规划路以西、S488号规划路以北、S492号规划路以东,4.55945,挂牌出让,房地产业,3797,1,1.2,2018年10月2日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=c9992bbb-d385-42b0-bb38-d97e8a6804b4,城关区白道坪B487号规划路以西、T484号规划路以北、银河居住区B区以南,0.14535,挂牌出让,房地产业,247,0,1.5,2018年8月25日,103.909999,36.052107
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=b4f8a6ce-cb82-4bea-8177-f08696561fca,城关区白道坪B495号规划路以西、B486号规划路以北、S493号规划路以东、B490号规划路以南,4.40557,挂牌出让,房地产业,7298,1,3,2019年3月8日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=4d337067-7030-46ed-bfa5-af4685455236,城关区白道坪S488号规划路和S492号规划路以北、T458号规划路以南、规划内路以西,6.61358,挂牌出让,房地产业,10210,1,3.5,2018年10月2日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=033dbb16-9679-497e-9c83-8948c3d774a0,城关区白道坪S491号规划路以西、S488号规划路以北、规划内路以东、S492号规划路以南,5.5113,挂牌出让,房地产业,4614,1,1.2,2019年3月8日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=4f4598f7-b3af-4403-95ae-3d1bf3169713,城关区白道坪S492号规划路以北、规划内路以东、北环路匝道以南,1.91135,挂牌出让,房地产业,2844,,1.7,2018年10月2日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=95313507-f0e3-45dc-830f-6611a7e42179,城关区白道坪S493号规划路以西、S488号规划路以北、S491号规划路以东、S491号规划路以南,4.16946,挂牌出让,房地产业,7263,1,3,2019年3月8日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=89f78578-44e8-4396-a7cf-301fa6ae6247,城关区白道坪T481号规划路以东、S485号规划路以西、T484号规划路以南,6.48207,挂牌出让,房地产业,9788,1,3.5,2018年8月25日,103.909999,36.052107
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=bad91c56-441f-4e53-aa51-d641f752f9fb,城关区白道坪T484号规划路以北、T481号规划路以东、银河居住区A区以南,0.95441,挂牌出让,房地产业,1508,1,3.5,2018年8月25日,103.909999,36.052107
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=d94500b4-e354-49a5-832f-9f39983ab2d8,城关区白道坪地区T497号规划路以东，T484号规划路以北，T496号规划路以南,12.49848,挂牌出让,零售业,12820,,1.2,2019年1月7日,103.897347,36.073455
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=3d85391d-921f-4f10-b21c-bca9a3f6a685,城关区白道坪规划内路以西、B487号规划路以东、S492号规划路以南,2.14807,挂牌出让,房地产业,1794,1,1.2,2018年10月2日,103.897347,36.073455
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=deae2119-6468-4850-b15d-f37784745600,城关区白道坪规划内路以西、B487号规划路以东、T484号规划路以南,0.7631,挂牌出让,房地产业,1200,0,1.8,2018年8月25日,103.897347,36.073455
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=8c1a02a9-44ab-44e8-a5f7-ca7b6b472b0b,城关区白道坪规划内路以西、B487号规划路以东、银河居住区C区以南,0.36217,挂牌出让,房地产业,374,1,1.5,2018年8月25日,103.909999,36.052107
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=7b033b36-b944-485b-98f0-b0ab17632ad4,城关区白道坪规划内路以西、T484号规划路以北、B487号规划路以东、银河居住区C区以南,0.80844,挂牌出让,房地产业,838,0,2.8,2018年8月25日,103.909999,36.052107
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=3f5e7069-e4a1-4227-9b44-d4363d7c76a4,城关区包兰铁路以东、大浪沟以西、大燕子沟以南、北环线（含）以北的区域内,3.86759,挂牌出让,房地产业,805.9671,1,3,2013年5月26日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=37e8f6ff-d7f6-4b2f-bc88-331e07f6f5aa,城关区包兰铁路以东、大浪沟以西、大燕子沟以南、北环线（含）以北的区域内,16.42071,挂牌出让,房地产业,2904.4084,1,1.5,2013年5月26日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=42cc4cee-08c8-4168-8db4-ab37d510e196,城关区包兰铁路以东、大浪沟以西、大燕子沟以南、北环线（含）以北的区域内,18.47598,挂牌出让,房地产业,3242.904,1,1.5,2013年5月26日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=248a2c86-adae-41d6-96e7-418259fa7d42,城关区包兰铁路以东、大浪沟以西、大燕子沟以南、北环线（含）以北的区域内,14.57917,挂牌出让,房地产业,3269.9816,1,3,2013年5月26日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=34a1ab96-7df4-4ff8-894e-f6122d0b9de7,城关区北面滩，兰州供电公司110KV宋家滩变电站以东、T605号规划路以南、T606号规划路以西、B637号规划路以北,1.47927,挂牌出让,房地产业,16300,,6.5,2012年9月4日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=cb6778e9-3908-4bb4-85c8-fdf3c96368b2,城关区店子街刘家窝村,2.71059,协议出让,房地产业,428.9097,0,3.5,2017年3月27日,103.901868,36.055394
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=28164d6b-ab40-4e44-9a94-82a27a226a33,城关区定西南路2号,0.10459,协议出让,住宿业,353.88,,3,2017年8月31日,103.865969,36.03791
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=40935d17-17a5-4cdb-9311-7b944adcfa3c,城关区东岗地区S683#规划道路东侧，S679#规划道路南侧，T692#规划道路西侧，S675#规划道路北侧,4.9416,协议出让,房地产业,7593.95,,4.2,,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=66c8f9a2-9ed3-4373-ab9e-ab3f28110fcd,城关区东岗东路（T667#以北）、S673#规划路以南、S662#规划路以东,1.48889,协议出让,国家机构,1478.6979,1,5.69,2014年2月26日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=715e5bfa-b805-4204-9b85-686f59527647,城关区东岗东路1477号,0.10128,协议出让,建筑装饰业,125.6085,,0.6,2012年11月12日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=f2e56e01-b9c8-46de-8224-375cd6d1f286,城关区东岗东路1477号,0.40498,协议出让,建筑装饰业,502.2602,1,2,2012年11月12日,,
https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=8568368c-ed89-416b-b5ca-5383ecb09aec,城关区东岗东路以北,1.51558,协议出让,制造业,910.8418,,4.1,2015年11月9日,103.907988,36.038416
